ts,requests,bytes,status_200,status_300,status_400,status_500
1995-07-28 01:07:00-04:00,15,160422,14.0,1.0,0.0,0.0
1995-07-28 01:08:00-04:00,10,47553,10.0,0.0,0.0,0.0
1995-07-28 01:09:00-04:00,24,478087,20.0,4.0,0.0,0.0
1995-07-28 01:10:00-04:00,21,294564,21.0,0.0,0.0,0.0
1995-07-28 01:11:00-04:00,12,312220,12.0,0.0,0.0,0.0
1995-07-28 01:12:00-04:00,17,83682,17.0,0.0,0.0,0.0
1995-07-28 01:13:00-04:00,10,270276,10.0,0.0,0.0,0.0
1995-07-28 01:14:00-04:00,13,71608,13.0,0.0,0.0,0.0
1995-07-28 01:15:00-04:00,22,949133,22.0,0.0,0.0,0.0
1995-07-28 01:16:00-04:00,9,642247,8.0,1.0,0.0,0.0
1995-07-28 01:17:00-04:00,6,1349992,6.0,0.0,0.0,0.0
1995-07-28 01:18:00-04:00,13,113198,12.0,1.0,0.0,0.0
1995-07-28 01:19:00-04:00,19,200674,19.0,0.0,0.0,0.0
1995-07-28 01:20:00-04:00,14,44537,14.0,0.0,0.0,0.0
1995-07-28 01:21:00-04:00,8,162011,7.0,1.0,0.0,0.0
1995-07-28 01:22:00-04:00,9,39195,9.0,0.0,0.0,0.0
1995-07-28 01:23:00-04:00,13,86260,13.0,0.0,0.0,0.0
1995-07-28 01:24:00-04:00,32,800678,30.0,2.0,0.0,0.0
1995-07-28 01:25:00-04:00,26,316648,23.0,3.0,0.0,0.0
1995-07-28 01:26:00-04:00,33,483993,33.0,0.0,0.0,0.0
1995-07-28 01:27:00-04:00,26,1180890,25.0,1.0,0.0,0.0
1995-07-28 01:28:00-04:00,32,224219,25.0,7.0,0.0,0.0
1995-07-28 01:29:00-04:00,35,383104,35.0,0.0,0.0,0.0
1995-07-28 01:30:00-04:00,53,712374,44.0,9.0,0.0,0.0
1995-07-28 01:31:00-04:00,28,410618,23.0,5.0,0.0,0.0
1995-07-28 01:32:00-04:00,28,520341,28.0,0.0,0.0,0.0
1995-07-28 01:33:00-04:00,30,468099,30.0,0.0,0.0,0.0
1995-07-28 01:34:00-04:00,33,775125,31.0,2.0,0.0,0.0
1995-07-28 01:35:00-04:00,15,228924,15.0,0.0,0.0,0.0
1995-07-28 01:36:00-04:00,5,91779,5.0,0.0,0.0,0.0
1995-07-28 01:37:00-04:00,15,146568,13.0,2.0,0.0,0.0
1995-07-28 01:38:00-04:00,15,88357,11.0,4.0,0.0,0.0
1995-07-28 01:39:00-04:00,15,51623,14.0,0.0,1.0,0.0
1995-07-28 01:40:00-04:00,11,79683,8.0,3.0,0.0,0.0
1995-07-28 01:41:00-04:00,2,1990,2.0,0.0,0.0,0.0
1995-07-28 01:42:00-04:00,9,68026,9.0,0.0,0.0,0.0
1995-07-28 01:43:00-04:00,3,6865,3.0,0.0,0.0,0.0
1995-07-28 01:44:00-04:00,6,56190,6.0,0.0,0.0,0.0
1995-07-28 01:45:00-04:00,16,34293,12.0,3.0,1.0,0.0
1995-07-28 01:46:00-04:00,14,61386,14.0,0.0,0.0,0.0
1995-07-28 01:47:00-04:00,17,577375,17.0,0.0,0.0,0.0
1995-07-28 01:48:00-04:00,18,229060,18.0,0.0,0.0,0.0
1995-07-28 01:49:00-04:00,18,125739,18.0,0.0,0.0,0.0
1995-07-28 01:50:00-04:00,7,43684,7.0,0.0,0.0,0.0
1995-07-28 01:51:00-04:00,7,57538,7.0,0.0,0.0,0.0
1995-07-28 01:52:00-04:00,18,175785,18.0,0.0,0.0,0.0
1995-07-28 01:53:00-04:00,32,273950,31.0,1.0,0.0,0.0
1995-07-28 01:54:00-04:00,16,261546,16.0,0.0,0.0,0.0
1995-07-28 01:55:00-04:00,14,399733,13.0,1.0,0.0,0.0
1995-07-28 01:56:00-04:00,8,702546,8.0,0.0,0.0,0.0
1995-07-28 01:57:00-04:00,27,328572,26.0,1.0,0.0,0.0
1995-07-28 01:58:00-04:00,17,176611,15.0,2.0,0.0,0.0
1995-07-28 01:59:00-04:00,16,235280,16.0,0.0,0.0,0.0
1995-07-28 02:00:00-04:00,4,121744,4.0,0.0,0.0,0.0
1995-07-28 02:01:00-04:00,2,682843,2.0,0.0,0.0,0.0
1995-07-28 02:02:00-04:00,16,153373,12.0,4.0,0.0,0.0
1995-07-28 02:03:00-04:00,16,288001,12.0,4.0,0.0,0.0
1995-07-28 02:04:00-04:00,25,303986,25.0,0.0,0.0,0.0
1995-07-28 02:05:00-04:00,9,75714,9.0,0.0,0.0,0.0
1995-07-28 02:06:00-04:00,13,151494,10.0,3.0,0.0,0.0
1995-07-28 02:07:00-04:00,18,196104,18.0,0.0,0.0,0.0
1995-07-28 02:08:00-04:00,7,1240151,6.0,1.0,0.0,0.0
1995-07-28 02:09:00-04:00,16,175992,15.0,0.0,1.0,0.0
1995-07-28 02:10:00-04:00,10,113692,10.0,0.0,0.0,0.0
1995-07-28 02:11:00-04:00,45,426716,45.0,0.0,0.0,0.0
1995-07-28 02:12:00-04:00,13,179783,11.0,1.0,1.0,0.0
1995-07-28 02:13:00-04:00,12,114283,12.0,0.0,0.0,0.0
1995-07-28 02:14:00-04:00,5,117076,5.0,0.0,0.0,0.0
1995-07-28 02:15:00-04:00,5,73055,4.0,1.0,0.0,0.0
1995-07-28 02:16:00-04:00,12,456615,12.0,0.0,0.0,0.0
1995-07-28 02:17:00-04:00,30,486885,30.0,0.0,0.0,0.0
1995-07-28 02:18:00-04:00,16,350223,16.0,0.0,0.0,0.0
1995-07-28 02:19:00-04:00,11,123731,11.0,0.0,0.0,0.0
1995-07-28 02:20:00-04:00,9,146351,9.0,0.0,0.0,0.0
1995-07-28 02:21:00-04:00,9,107399,9.0,0.0,0.0,0.0
1995-07-28 02:22:00-04:00,2,17773,1.0,1.0,0.0,0.0
1995-07-28 02:23:00-04:00,1,3260,1.0,0.0,0.0,0.0
1995-07-28 02:24:00-04:00,11,439833,11.0,0.0,0.0,0.0
1995-07-28 02:25:00-04:00,22,411193,18.0,2.0,2.0,0.0
1995-07-28 02:26:00-04:00,10,222454,10.0,0.0,0.0,0.0
1995-07-28 02:27:00-04:00,29,238454,24.0,5.0,0.0,0.0
1995-07-28 02:28:00-04:00,6,105239,6.0,0.0,0.0,0.0
1995-07-28 02:29:00-04:00,15,175425,13.0,2.0,0.0,0.0
1995-07-28 02:30:00-04:00,24,106707,23.0,1.0,0.0,0.0
1995-07-28 02:31:00-04:00,17,157998,15.0,2.0,0.0,0.0
1995-07-28 02:32:00-04:00,32,582765,32.0,0.0,0.0,0.0
1995-07-28 02:33:00-04:00,11,453076,10.0,1.0,0.0,0.0
1995-07-28 02:34:00-04:00,13,290921,13.0,0.0,0.0,0.0
1995-07-28 02:35:00-04:00,18,238209,18.0,0.0,0.0,0.0
1995-07-28 02:36:00-04:00,35,773306,34.0,1.0,0.0,0.0
1995-07-28 02:37:00-04:00,31,485493,24.0,7.0,0.0,0.0
1995-07-28 02:38:00-04:00,19,214165,16.0,2.0,1.0,0.0
1995-07-28 02:39:00-04:00,15,213068,15.0,0.0,0.0,0.0
1995-07-28 02:40:00-04:00,28,569261,27.0,1.0,0.0,0.0
1995-07-28 02:41:00-04:00,17,607675,14.0,3.0,0.0,0.0
1995-07-28 02:42:00-04:00,24,561214,23.0,1.0,0.0,0.0
1995-07-28 02:43:00-04:00,27,789149,24.0,3.0,0.0,0.0
1995-07-28 02:44:00-04:00,13,405935,9.0,4.0,0.0,0.0
1995-07-28 02:45:00-04:00,19,1031815,19.0,0.0,0.0,0.0
1995-07-28 02:46:00-04:00,14,420447,13.0,0.0,1.0,0.0
1995-07-28 02:47:00-04:00,26,269623,25.0,1.0,0.0,0.0
1995-07-28 02:48:00-04:00,9,359327,9.0,0.0,0.0,0.0
1995-07-28 02:49:00-04:00,10,139282,10.0,0.0,0.0,0.0
1995-07-28 02:50:00-04:00,20,353693,20.0,0.0,0.0,0.0
1995-07-28 02:51:00-04:00,15,358757,13.0,1.0,1.0,0.0
1995-07-28 02:52:00-04:00,31,727663,30.0,0.0,1.0,0.0
1995-07-28 02:53:00-04:00,26,389457,12.0,12.0,2.0,0.0
1995-07-28 02:54:00-04:00,15,251154,12.0,3.0,0.0,0.0
1995-07-28 02:55:00-04:00,6,95909,6.0,0.0,0.0,0.0
1995-07-28 02:56:00-04:00,14,537547,10.0,3.0,1.0,0.0
1995-07-28 02:57:00-04:00,19,802238,18.0,1.0,0.0,0.0
1995-07-28 02:58:00-04:00,18,261865,18.0,0.0,0.0,0.0
1995-07-28 02:59:00-04:00,13,413330,13.0,0.0,0.0,0.0
1995-07-28 03:00:00-04:00,17,451739,17.0,0.0,0.0,0.0
1995-07-28 03:01:00-04:00,33,419035,32.0,0.0,1.0,0.0
1995-07-28 03:02:00-04:00,9,370733,9.0,0.0,0.0,0.0
1995-07-28 03:03:00-04:00,13,441994,12.0,1.0,0.0,0.0
1995-07-28 03:04:00-04:00,17,423074,15.0,2.0,0.0,0.0
1995-07-28 03:05:00-04:00,23,687377,21.0,2.0,0.0,0.0
1995-07-28 03:06:00-04:00,24,591898,24.0,0.0,0.0,0.0
1995-07-28 03:07:00-04:00,19,316317,19.0,0.0,0.0,0.0
1995-07-28 03:08:00-04:00,13,657165,13.0,0.0,0.0,0.0
1995-07-28 03:09:00-04:00,7,307738,7.0,0.0,0.0,0.0
1995-07-28 03:10:00-04:00,6,441399,6.0,0.0,0.0,0.0
1995-07-28 03:11:00-04:00,16,494208,16.0,0.0,0.0,0.0
1995-07-28 03:12:00-04:00,7,368624,7.0,0.0,0.0,0.0
1995-07-28 03:13:00-04:00,8,38006,5.0,3.0,0.0,0.0
1995-07-28 03:14:00-04:00,25,441986,25.0,0.0,0.0,0.0
1995-07-28 03:15:00-04:00,12,32843,12.0,0.0,0.0,0.0
1995-07-28 03:16:00-04:00,16,3012390,13.0,3.0,0.0,0.0
1995-07-28 03:17:00-04:00,13,112936,13.0,0.0,0.0,0.0
1995-07-28 03:18:00-04:00,4,37973,4.0,0.0,0.0,0.0
1995-07-28 03:19:00-04:00,10,100488,10.0,0.0,0.0,0.0
1995-07-28 03:20:00-04:00,10,215335,10.0,0.0,0.0,0.0
1995-07-28 03:21:00-04:00,28,271604,25.0,3.0,0.0,0.0
1995-07-28 03:22:00-04:00,25,242606,23.0,2.0,0.0,0.0
1995-07-28 03:23:00-04:00,9,178326,9.0,0.0,0.0,0.0
1995-07-28 03:24:00-04:00,10,116706,4.0,4.0,2.0,0.0
1995-07-28 03:25:00-04:00,9,345838,9.0,0.0,0.0,0.0
1995-07-28 03:26:00-04:00,8,36514,8.0,0.0,0.0,0.0
1995-07-28 03:27:00-04:00,27,426353,27.0,0.0,0.0,0.0
1995-07-28 03:28:00-04:00,23,207318,21.0,2.0,0.0,0.0
1995-07-28 03:29:00-04:00,41,997584,24.0,17.0,0.0,0.0
1995-07-28 03:30:00-04:00,28,86719,27.0,1.0,0.0,0.0
1995-07-28 03:31:00-04:00,29,450381,25.0,4.0,0.0,0.0
1995-07-28 03:32:00-04:00,23,289995,23.0,0.0,0.0,0.0
1995-07-28 03:33:00-04:00,24,77820,19.0,5.0,0.0,0.0
1995-07-28 03:34:00-04:00,18,365277,18.0,0.0,0.0,0.0
1995-07-28 03:35:00-04:00,29,491897,27.0,1.0,1.0,0.0
1995-07-28 03:36:00-04:00,42,542827,33.0,9.0,0.0,0.0
1995-07-28 03:37:00-04:00,29,174476,28.0,1.0,0.0,0.0
1995-07-28 03:38:00-04:00,15,485630,15.0,0.0,0.0,0.0
1995-07-28 03:39:00-04:00,12,276707,11.0,1.0,0.0,0.0
1995-07-28 03:40:00-04:00,12,102456,11.0,1.0,0.0,0.0
1995-07-28 03:41:00-04:00,20,257584,12.0,8.0,0.0,0.0
1995-07-28 03:42:00-04:00,33,787170,32.0,1.0,0.0,0.0
1995-07-28 03:43:00-04:00,14,64014,12.0,2.0,0.0,0.0
1995-07-28 03:44:00-04:00,21,425217,20.0,1.0,0.0,0.0
1995-07-28 03:45:00-04:00,29,432331,28.0,1.0,0.0,0.0
1995-07-28 03:46:00-04:00,16,178460,16.0,0.0,0.0,0.0
1995-07-28 03:47:00-04:00,17,286214,12.0,5.0,0.0,0.0
1995-07-28 03:48:00-04:00,31,271601,30.0,0.0,1.0,0.0
1995-07-28 03:49:00-04:00,27,1464841,22.0,5.0,0.0,0.0
1995-07-28 03:50:00-04:00,15,441936,15.0,0.0,0.0,0.0
1995-07-28 03:51:00-04:00,15,521703,15.0,0.0,0.0,0.0
1995-07-28 03:52:00-04:00,22,363004,21.0,0.0,1.0,0.0
1995-07-28 03:53:00-04:00,18,424106,18.0,0.0,0.0,0.0
1995-07-28 03:54:00-04:00,19,459754,19.0,0.0,0.0,0.0
1995-07-28 03:55:00-04:00,18,519748,18.0,0.0,0.0,0.0
1995-07-28 03:56:00-04:00,55,515846,42.0,13.0,0.0,0.0
1995-07-28 03:57:00-04:00,38,634197,31.0,7.0,0.0,0.0
1995-07-28 03:58:00-04:00,42,332631,32.0,10.0,0.0,0.0
1995-07-28 03:59:00-04:00,9,156928,9.0,0.0,0.0,0.0
1995-07-28 04:00:00-04:00,28,527952,14.0,14.0,0.0,0.0
1995-07-28 04:01:00-04:00,13,1057471,10.0,3.0,0.0,0.0
1995-07-28 04:02:00-04:00,15,439928,15.0,0.0,0.0,0.0
1995-07-28 04:03:00-04:00,11,173266,11.0,0.0,0.0,0.0
1995-07-28 04:04:00-04:00,13,441834,13.0,0.0,0.0,0.0
1995-07-28 04:05:00-04:00,12,72654,12.0,0.0,0.0,0.0
1995-07-28 04:06:00-04:00,16,151363,16.0,0.0,0.0,0.0
1995-07-28 04:07:00-04:00,16,666191,16.0,0.0,0.0,0.0
1995-07-28 04:08:00-04:00,6,43761,6.0,0.0,0.0,0.0
1995-07-28 04:09:00-04:00,15,408991,14.0,0.0,1.0,0.0
1995-07-28 04:10:00-04:00,3,468288,3.0,0.0,0.0,0.0
1995-07-28 04:11:00-04:00,17,120500,16.0,1.0,0.0,0.0
1995-07-28 04:12:00-04:00,29,251055,29.0,0.0,0.0,0.0
1995-07-28 04:13:00-04:00,22,646787,22.0,0.0,0.0,0.0
1995-07-28 04:14:00-04:00,13,327178,13.0,0.0,0.0,0.0
1995-07-28 04:15:00-04:00,17,264748,17.0,0.0,0.0,0.0
1995-07-28 04:16:00-04:00,15,331200,14.0,1.0,0.0,0.0
1995-07-28 04:17:00-04:00,8,92773,7.0,1.0,0.0,0.0
1995-07-28 04:18:00-04:00,9,91116,8.0,1.0,0.0,0.0
1995-07-28 04:19:00-04:00,13,339538,11.0,2.0,0.0,0.0
1995-07-28 04:20:00-04:00,13,426388,11.0,2.0,0.0,0.0
1995-07-28 04:21:00-04:00,12,112276,11.0,1.0,0.0,0.0
1995-07-28 04:22:00-04:00,10,215688,9.0,1.0,0.0,0.0
1995-07-28 04:23:00-04:00,35,433875,35.0,0.0,0.0,0.0
1995-07-28 04:24:00-04:00,17,168248,16.0,1.0,0.0,0.0
1995-07-28 04:25:00-04:00,11,257271,10.0,1.0,0.0,0.0
1995-07-28 04:26:00-04:00,19,261117,19.0,0.0,0.0,0.0
1995-07-28 04:27:00-04:00,15,329792,15.0,0.0,0.0,0.0
1995-07-28 04:28:00-04:00,18,494538,18.0,0.0,0.0,0.0
1995-07-28 04:29:00-04:00,16,353856,15.0,1.0,0.0,0.0
1995-07-28 04:30:00-04:00,21,343933,19.0,2.0,0.0,0.0
1995-07-28 04:31:00-04:00,12,235365,12.0,0.0,0.0,0.0
1995-07-28 04:32:00-04:00,25,467218,23.0,0.0,2.0,0.0
1995-07-28 04:33:00-04:00,7,355328,5.0,1.0,1.0,0.0
1995-07-28 04:34:00-04:00,19,112993,10.0,9.0,0.0,0.0
1995-07-28 04:35:00-04:00,8,183437,7.0,1.0,0.0,0.0
1995-07-28 04:36:00-04:00,4,810807,4.0,0.0,0.0,0.0
1995-07-28 04:37:00-04:00,15,121826,15.0,0.0,0.0,0.0
1995-07-28 04:38:00-04:00,6,112837,5.0,0.0,1.0,0.0
1995-07-28 04:39:00-04:00,19,77298,18.0,1.0,0.0,0.0
1995-07-28 04:40:00-04:00,15,584650,15.0,0.0,0.0,0.0
1995-07-28 04:41:00-04:00,10,237789,9.0,1.0,0.0,0.0
1995-07-28 04:42:00-04:00,8,754254,8.0,0.0,0.0,0.0
1995-07-28 04:43:00-04:00,19,411171,19.0,0.0,0.0,0.0
1995-07-28 04:44:00-04:00,11,96529,7.0,4.0,0.0,0.0
1995-07-28 04:45:00-04:00,13,167827,13.0,0.0,0.0,0.0
1995-07-28 04:46:00-04:00,6,208819,6.0,0.0,0.0,0.0
1995-07-28 04:47:00-04:00,2,54656,2.0,0.0,0.0,0.0
1995-07-28 04:48:00-04:00,26,118302,25.0,1.0,0.0,0.0
1995-07-28 04:49:00-04:00,19,95032,19.0,0.0,0.0,0.0
1995-07-28 04:50:00-04:00,16,796096,15.0,1.0,0.0,0.0
1995-07-28 04:51:00-04:00,16,160925,11.0,5.0,0.0,0.0
1995-07-28 04:52:00-04:00,9,56735,9.0,0.0,0.0,0.0
1995-07-28 04:53:00-04:00,16,1213418,16.0,0.0,0.0,0.0
1995-07-28 04:54:00-04:00,4,0,0.0,4.0,0.0,0.0
1995-07-28 04:55:00-04:00,6,78934,6.0,0.0,0.0,0.0
1995-07-28 04:56:00-04:00,29,147006,29.0,0.0,0.0,0.0
1995-07-28 04:57:00-04:00,8,790657,8.0,0.0,0.0,0.0
1995-07-28 04:58:00-04:00,20,251331,19.0,1.0,0.0,0.0
1995-07-28 04:59:00-04:00,32,533022,28.0,4.0,0.0,0.0
1995-07-28 05:00:00-04:00,17,418413,17.0,0.0,0.0,0.0
1995-07-28 05:01:00-04:00,7,31268,7.0,0.0,0.0,0.0
1995-07-28 05:02:00-04:00,6,27746,6.0,0.0,0.0,0.0
1995-07-28 05:03:00-04:00,9,286658,9.0,0.0,0.0,0.0
1995-07-28 05:04:00-04:00,7,21035,7.0,0.0,0.0,0.0
1995-07-28 05:05:00-04:00,16,124570,16.0,0.0,0.0,0.0
1995-07-28 05:06:00-04:00,7,58293,7.0,0.0,0.0,0.0
1995-07-28 05:07:00-04:00,9,441120,9.0,0.0,0.0,0.0
1995-07-28 05:08:00-04:00,7,8221,7.0,0.0,0.0,0.0
1995-07-28 05:09:00-04:00,11,282466,11.0,0.0,0.0,0.0
1995-07-28 05:10:00-04:00,26,430400,24.0,2.0,0.0,0.0
1995-07-28 05:11:00-04:00,46,433237,44.0,2.0,0.0,0.0
1995-07-28 05:12:00-04:00,43,231789,37.0,6.0,0.0,0.0
1995-07-28 05:13:00-04:00,23,293662,23.0,0.0,0.0,0.0
1995-07-28 05:14:00-04:00,10,185652,10.0,0.0,0.0,0.0
1995-07-28 05:15:00-04:00,12,160847,11.0,1.0,0.0,0.0
1995-07-28 05:16:00-04:00,7,267908,7.0,0.0,0.0,0.0
1995-07-28 05:17:00-04:00,14,343856,14.0,0.0,0.0,0.0
1995-07-28 05:18:00-04:00,13,182647,13.0,0.0,0.0,0.0
1995-07-28 05:19:00-04:00,22,577122,20.0,2.0,0.0,0.0
1995-07-28 05:20:00-04:00,14,218576,14.0,0.0,0.0,0.0
1995-07-28 05:21:00-04:00,10,164548,10.0,0.0,0.0,0.0
1995-07-28 05:22:00-04:00,2,41492,2.0,0.0,0.0,0.0
1995-07-28 05:23:00-04:00,11,281703,10.0,1.0,0.0,0.0
1995-07-28 05:24:00-04:00,12,50912,12.0,0.0,0.0,0.0
1995-07-28 05:25:00-04:00,20,101125,15.0,5.0,0.0,0.0
1995-07-28 05:26:00-04:00,8,12133,7.0,1.0,0.0,0.0
1995-07-28 05:27:00-04:00,10,207701,9.0,1.0,0.0,0.0
1995-07-28 05:28:00-04:00,28,263050,27.0,1.0,0.0,0.0
1995-07-28 05:29:00-04:00,24,244605,23.0,1.0,0.0,0.0
1995-07-28 05:30:00-04:00,23,479668,22.0,1.0,0.0,0.0
1995-07-28 05:31:00-04:00,9,143055,9.0,0.0,0.0,0.0
1995-07-28 05:32:00-04:00,6,864595,5.0,1.0,0.0,0.0
1995-07-28 05:33:00-04:00,5,127378,5.0,0.0,0.0,0.0
1995-07-28 05:34:00-04:00,16,662879,11.0,5.0,0.0,0.0
1995-07-28 05:35:00-04:00,29,100915,29.0,0.0,0.0,0.0
1995-07-28 05:36:00-04:00,28,216097,19.0,9.0,0.0,0.0
1995-07-28 05:37:00-04:00,26,127907,15.0,10.0,1.0,0.0
1995-07-28 05:38:00-04:00,18,179230,16.0,2.0,0.0,0.0
1995-07-28 05:39:00-04:00,20,91664,11.0,9.0,0.0,0.0
1995-07-28 05:40:00-04:00,16,105558,16.0,0.0,0.0,0.0
1995-07-28 05:41:00-04:00,11,181685,9.0,2.0,0.0,0.0
1995-07-28 05:42:00-04:00,4,54396,4.0,0.0,0.0,0.0
1995-07-28 05:43:00-04:00,3,102481,3.0,0.0,0.0,0.0
1995-07-28 05:44:00-04:00,10,121720,10.0,0.0,0.0,0.0
1995-07-28 05:45:00-04:00,3,124579,3.0,0.0,0.0,0.0
1995-07-28 05:46:00-04:00,1,49152,1.0,0.0,0.0,0.0
1995-07-28 05:47:00-04:00,13,257619,13.0,0.0,0.0,0.0
1995-07-28 05:48:00-04:00,10,29056,9.0,1.0,0.0,0.0
1995-07-28 05:49:00-04:00,48,317653,48.0,0.0,0.0,0.0
1995-07-28 05:50:00-04:00,11,404722,11.0,0.0,0.0,0.0
1995-07-28 05:51:00-04:00,21,248771,20.0,1.0,0.0,0.0
1995-07-28 05:52:00-04:00,15,82720,15.0,0.0,0.0,0.0
1995-07-28 05:53:00-04:00,11,405481,10.0,1.0,0.0,0.0
1995-07-28 05:54:00-04:00,10,302800,10.0,0.0,0.0,0.0
1995-07-28 05:55:00-04:00,25,176771,24.0,1.0,0.0,0.0
1995-07-28 05:56:00-04:00,8,72580,8.0,0.0,0.0,0.0
1995-07-28 05:57:00-04:00,25,895443,23.0,2.0,0.0,0.0
1995-07-28 05:58:00-04:00,17,123667,17.0,0.0,0.0,0.0
1995-07-28 05:59:00-04:00,18,120705,17.0,0.0,1.0,0.0
1995-07-28 06:00:00-04:00,21,332412,20.0,1.0,0.0,0.0
1995-07-28 06:01:00-04:00,16,92257,15.0,1.0,0.0,0.0
1995-07-28 06:02:00-04:00,15,11309,15.0,0.0,0.0,0.0
1995-07-28 06:03:00-04:00,3,165177,3.0,0.0,0.0,0.0
1995-07-28 06:04:00-04:00,26,348520,26.0,0.0,0.0,0.0
1995-07-28 06:05:00-04:00,34,470005,33.0,1.0,0.0,0.0
1995-07-28 06:06:00-04:00,36,547032,36.0,0.0,0.0,0.0
1995-07-28 06:07:00-04:00,33,556659,33.0,0.0,0.0,0.0
1995-07-28 06:08:00-04:00,37,380922,37.0,0.0,0.0,0.0
1995-07-28 06:09:00-04:00,31,488443,31.0,0.0,0.0,0.0
1995-07-28 06:10:00-04:00,28,454642,28.0,0.0,0.0,0.0
1995-07-28 06:11:00-04:00,16,1973942,16.0,0.0,0.0,0.0
1995-07-28 06:12:00-04:00,10,980986,10.0,0.0,0.0,0.0
1995-07-28 06:13:00-04:00,14,332505,14.0,0.0,0.0,0.0
1995-07-28 06:14:00-04:00,15,63952,4.0,11.0,0.0,0.0
1995-07-28 06:15:00-04:00,7,309137,7.0,0.0,0.0,0.0
1995-07-28 06:16:00-04:00,12,130856,12.0,0.0,0.0,0.0
1995-07-28 06:17:00-04:00,6,122492,6.0,0.0,0.0,0.0
1995-07-28 06:18:00-04:00,10,112928,10.0,0.0,0.0,0.0
1995-07-28 06:19:00-04:00,13,349084,13.0,0.0,0.0,0.0
1995-07-28 06:20:00-04:00,26,224961,25.0,1.0,0.0,0.0
1995-07-28 06:21:00-04:00,15,347821,15.0,0.0,0.0,0.0
1995-07-28 06:22:00-04:00,19,457974,18.0,1.0,0.0,0.0
1995-07-28 06:23:00-04:00,17,299237,17.0,0.0,0.0,0.0
1995-07-28 06:24:00-04:00,24,329537,23.0,1.0,0.0,0.0
1995-07-28 06:25:00-04:00,20,224293,17.0,3.0,0.0,0.0
1995-07-28 06:26:00-04:00,7,158516,7.0,0.0,0.0,0.0
1995-07-28 06:27:00-04:00,19,76498,14.0,5.0,0.0,0.0
1995-07-28 06:28:00-04:00,29,192736,27.0,2.0,0.0,0.0
1995-07-28 06:29:00-04:00,13,317265,11.0,2.0,0.0,0.0
1995-07-28 06:30:00-04:00,12,439198,12.0,0.0,0.0,0.0
1995-07-28 06:31:00-04:00,14,149953,13.0,1.0,0.0,0.0
1995-07-28 06:32:00-04:00,7,25487,6.0,1.0,0.0,0.0
1995-07-28 06:33:00-04:00,16,242630,16.0,0.0,0.0,0.0
1995-07-28 06:34:00-04:00,6,118938,6.0,0.0,0.0,0.0
1995-07-28 06:35:00-04:00,19,118852,19.0,0.0,0.0,0.0
1995-07-28 06:36:00-04:00,7,18030,7.0,0.0,0.0,0.0
1995-07-28 06:37:00-04:00,25,391928,25.0,0.0,0.0,0.0
1995-07-28 06:38:00-04:00,31,134816,27.0,4.0,0.0,0.0
1995-07-28 06:39:00-04:00,16,347638,15.0,1.0,0.0,0.0
1995-07-28 06:40:00-04:00,6,269424,6.0,0.0,0.0,0.0
1995-07-28 06:41:00-04:00,9,202330,9.0,0.0,0.0,0.0
1995-07-28 06:42:00-04:00,23,288937,23.0,0.0,0.0,0.0
1995-07-28 06:43:00-04:00,7,280488,7.0,0.0,0.0,0.0
1995-07-28 06:44:00-04:00,14,238917,14.0,0.0,0.0,0.0
1995-07-28 06:45:00-04:00,25,119938,11.0,14.0,0.0,0.0
1995-07-28 06:46:00-04:00,10,454109,10.0,0.0,0.0,0.0
1995-07-28 06:47:00-04:00,21,381641,21.0,0.0,0.0,0.0
1995-07-28 06:48:00-04:00,20,402723,18.0,2.0,0.0,0.0
1995-07-28 06:49:00-04:00,22,678575,20.0,2.0,0.0,0.0
1995-07-28 06:50:00-04:00,11,283993,11.0,0.0,0.0,0.0
1995-07-28 06:51:00-04:00,20,109671,20.0,0.0,0.0,0.0
1995-07-28 06:52:00-04:00,21,1480378,20.0,1.0,0.0,0.0
1995-07-28 06:53:00-04:00,20,428712,17.0,3.0,0.0,0.0
1995-07-28 06:54:00-04:00,16,169802,16.0,0.0,0.0,0.0
1995-07-28 06:55:00-04:00,18,190727,18.0,0.0,0.0,0.0
1995-07-28 06:56:00-04:00,30,228427,30.0,0.0,0.0,0.0
1995-07-28 06:57:00-04:00,19,201056,19.0,0.0,0.0,0.0
1995-07-28 06:58:00-04:00,24,118946,24.0,0.0,0.0,0.0
1995-07-28 06:59:00-04:00,25,268460,25.0,0.0,0.0,0.0
1995-07-28 07:00:00-04:00,28,327038,28.0,0.0,0.0,0.0
1995-07-28 07:01:00-04:00,13,197603,13.0,0.0,0.0,0.0
1995-07-28 07:02:00-04:00,24,123128,17.0,7.0,0.0,0.0
1995-07-28 07:03:00-04:00,36,580036,23.0,13.0,0.0,0.0
1995-07-28 07:04:00-04:00,32,273559,29.0,2.0,1.0,0.0
1995-07-28 07:05:00-04:00,29,1030642,29.0,0.0,0.0,0.0
1995-07-28 07:06:00-04:00,50,944302,50.0,0.0,0.0,0.0
1995-07-28 07:07:00-04:00,16,118930,16.0,0.0,0.0,0.0
1995-07-28 07:08:00-04:00,34,860816,34.0,0.0,0.0,0.0
1995-07-28 07:09:00-04:00,38,683978,22.0,16.0,0.0,0.0
1995-07-28 07:10:00-04:00,26,590152,26.0,0.0,0.0,0.0
1995-07-28 07:11:00-04:00,33,418146,33.0,0.0,0.0,0.0
1995-07-28 07:12:00-04:00,15,186171,10.0,5.0,0.0,0.0
1995-07-28 07:13:00-04:00,21,722756,16.0,5.0,0.0,0.0
